sku,referencia_fabricante,marca,proveedor,fuente_datos_url,ficha_tecnica_url,fuente_imagen_url,estado_fuente,estado_imagen,verificado_en,notas
SRT-CTRL-4x14-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-4x14-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-6x14-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-6x14-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-9x14-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-9x14-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-2x12-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-2x12-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-4x12-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-4x12-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-6x12-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-6x12-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-9x12-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-9x12-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-2x10-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-2x10-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-4x10-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-4x10-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-CTRL-9x10-20AWG-CU-PVC-600V,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de control Termoflex MP. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-CTRL-9x10-20AWG-CU-PVC-600V es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-D5407E35166B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-D5407E35166B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-057D58022FDD,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-057D58022FDD es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3A016A2ED5CF,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3A016A2ED5CF es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-4C5E4B9A7608,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-4C5E4B9A7608 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-CB11D6CC147A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-CB11D6CC147A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-82211F992308,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-82211F992308 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-84C5415A058A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-84C5415A058A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-91D6A3C793FA,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-91D6A3C793FA es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8E11A5B06622,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8E11A5B06622 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-235E33CBA9A7,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-235E33CBA9A7 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-4F60E7FF2406,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-4F60E7FF2406 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5EC7E5DAAF50,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5EC7E5DAAF50 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8FCC4E5B7572,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8FCC4E5B7572 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-78EE0A2AE0E5,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-78EE0A2AE0E5 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-35EE11579D66,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-35EE11579D66 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-E4258346E928,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-E4258346E928 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8E4A84C51885,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de fibra óptica drop/LSZH. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8E4A84C51885 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A6602A7A1353,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de fibra óptica drop/LSZH. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A6602A7A1353 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-99E26045D3D7,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de fibra óptica drop/LSZH. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-99E26045D3D7 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-DFC1513D0C3E,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de fibra óptica drop/LSZH. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-DFC1513D0C3E es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-095A03DF0197,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de fibra óptica drop/LSZH. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-095A03DF0197 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-28C87BA093A9,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de fibra óptica drop/LSZH. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-28C87BA093A9 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-AF3507515DDF,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de fibra óptica drop/LSZH. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-AF3507515DDF es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-9BEC9FA35927,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable de fibra óptica drop/LSZH. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9BEC9FA35927 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A1412AE78FD3,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable fotovoltaico PV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A1412AE78FD3 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-805721FBF6F1,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable fotovoltaico PV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-805721FBF6F1 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-9A88679D8AD6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable fotovoltaico PV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9A88679D8AD6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-E67A9A1A46DB,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable fotovoltaico PV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-E67A9A1A46DB es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-86A1C7E43C49,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable fotovoltaico PV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-86A1C7E43C49 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-03D1945CFA7D,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable fotovoltaico PV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-03D1945CFA7D es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-7D60DB9DFF53,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-7D60DB9DFF53 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-EA778CFDDA9B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-EA778CFDDA9B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-EAC8A473BFEB,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-EAC8A473BFEB es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-C4114DD1AC80,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-C4114DD1AC80 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-412FFC5C94B9,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-412FFC5C94B9 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3370646577EB,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3370646577EB es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-919E21897BBE,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-919E21897BBE es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-B4AEE6492655,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-B4AEE6492655 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-94AC706D41A6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-94AC706D41A6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-10B212FEBFFE,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-10B212FEBFFE es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-C1CC25DAE03E,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-C1CC25DAE03E es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8D5E569C3F69,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8D5E569C3F69 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-F651D769D79D,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-F651D769D79D es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A18F6A8F29EA,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A18F6A8F29EA es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-C4355DF306F7,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-C4355DF306F7 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-14AF2C78A875,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-14AF2C78A875 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-05B89A5D3499,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-05B89A5D3499 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
