sku,post_title,has_featured_image
107199,"6/4C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107200,"8/3C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107201,"1/0-4C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107202,"10/3C VNTC N/S Cable para bandeja w/tierra E2 600V ER",0
107203,"12/3C VNTC N/S Cable para bandeja w/tierra E2 600V ER",0
107204,"250MCM/3C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107205,"250MCM/4C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107206,"350MCM/4C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107207,"4/0-4C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107208,"500MCM/4C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107209,"750MCM/3C VNTC N/S Cable para bandeja w/tierra M4 600V ER",0
107210,"16/2C FREP/CPE apantallado Cable para bandeja E2 600V TC",1
107211,"4/0-3C FREP/CPE N/S Cable para bandeja w/G M4 600V ER",1
107212,"16/2TR STOS W/drenaje FREP/CPE",1
107213,"2/3C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107214,"2/4C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107215,"2/5C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107216,"4/3C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107217,"4/5C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107218,"6/3C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107219,"6/4C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107220,"6/5C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107221,"8/5C SOOW Cordón portátil 90C 600V CPE negro Non-UL",1
107222,"10/3C SOOW Cordón portátil 90C 600V CPE",1
107223,"10/4C SOOW Cordón portátil 90C 600V CPE",1
107224,"10/5C SOOW Cordón portátil 90C 600V CPE",1
107225,"10/6C SOOW Cordón portátil 90C 600V CPE",1
107226,"10/7C SOOW Cordón portátil 90C 600V CPE",1
107227,"12/2C SOOW Cordón portátil 90C 600V CPE",1
107228,"12/3C SOOW Cordón portátil 90C 600V CPE",1
107229,"12/4C SOOW Cordón portátil 90C 600V CPE",1
107230,"12/5C SOOW Cordón portátil 90C 600V CPE",1
107231,"12/6C SOOW Cordón portátil 90C 600V CPE",1
107232,"12/7C SOOW Cordón portátil 90C 600V CPE",1
107233,"12/8C SOOW Cordón portátil 90C 600V CPE",1
107234,"12/9C SOOW Cordón portátil 90C 600V CPE",1
107235,"12/10C SOOW Cordón portátil 90C 600V CPE",1
107236,"12/12C SOOW Cordón portátil 90C 600V CPE",1
107237,"12/14C SOOW Cordón portátil 90C 600V CPE",1
107238,"12/16C SOOW Cordón portátil 90C 600V CPE",1
107239,"12/20C SOOW Cordón portátil 90C 600V CPE",1
107240,"12/24C SOOW Cordón portátil 90C 600V CPE",1
107241,"12/30C SOOW Cordón portátil 90C 600V CPE",1
107242,"14/2C SOOW Cordón portátil 90C 600V CPE",1
107243,"14/3C SOOW Cordón portátil 90C 600V CPE",1
107244,"14/4C SOOW Cordón portátil 90C 600V CPE",1
107245,"14/5C SOOW Cordón portátil 90C 600V CPE",1
107246,"14/6C SOOW Cordón portátil 90C 600V CPE",1
107247,"14/7C SOOW Cordón portátil 90C 600V CPE",1
107248,"14/8C SOOW Cordón portátil 90C 600V CPE",1
107249,"14/10C SOOW Cordón portátil 90C 600V CPE",1
107250,"14/12C SOOW Cordón portátil 90C 600V CPE",1
107251,"14/14C SOOW Cordón portátil 90C 600V CPE",1
107252,"14/16C SOOW Cordón portátil 90C 600V CPE",1
107253,"14/20C SOOW Cordón portátil 90C 600V CPE",1
107254,"14/24C SOOW Cordón portátil 90C 600V CPE",1
107255,"16/5C SOOW Cordón portátil 90C 600V CPE",1
107256,"16/6C SOOW Cordón portátil 90C 600V CPE",1
107257,"16/7C SOOW Cordón portátil 90C 600V CPE",1
107258,"16/8C SOOW Cordón portátil 90C 600V CPE",1
107259,"16/10C SOOW Cordón portátil 90C 600V CPE",1
107260,"16/12C SOOW Cordón portátil 90C 600V CPE",1
107261,"16/14C SOOW Cordón portátil 90C 600V CPE",1
107262,"16/16C SOOW Cordón portátil 90C 600V CPE",1
107263,"16/20C SOOW Cordón portátil 90C 600V CPE",1
107264,"16/24C SOOW Cordón portátil 90C 600V CPE",1
107265,"16/30C SOOW Cordón portátil 90C 600V CPE",1
107266,"16/40C SOOW Cordón portátil 90C 600V CPE",1
107267,"18/2C SOOW Cordón portátil 90C 600V CPE",1
107268,"18/3C SOOW Cordón portátil 90C 600V CPE",1
107269,"18/4C SOOW Cordón portátil 90C 600V CPE",1
107270,"18/6C SOOW Cordón portátil 90C 600V CPE",1
107271,"18/7C SOOW Cordón portátil 90C 600V CPE",1
107272,"18/8C SOOW Cordón portátil 90C 600V CPE",1
107273,"18/10C SOOW Cordón portátil 90C 600V CPE",1
107274,"18/12C SOOW Cordón portátil 90C 600V CPE",1
107275,"18/14C SOOW Cordón portátil 90C 600V CPE",1
107276,"18/20C SOOW Cordón portátil 90C 600V CPE",1
107277,"18/24C SOOW Cordón portátil 90C 600V CPE",1
107278,"1 AWG 3C tipo W Cable EPDM/CPE 2KV",0
107279,"2 AWG 1C tipo W Cable EPDM/CPE 2KV",0
107280,"2 AWG 3C tipo W Cable EPDM/CPE 2KV",0
107281,"2 AWG 4C tipo W Cable EPDM/CPE 2KV",0
107282,"4 AWG 4C tipo W Cable EPDM/CPE 2KV",0
107283,"4 AWG 5C tipo W Cable EPDM/CPE 2KV",0
107284,"8 AWG 5C tipo W Cable EPDM/CPE 2KV",0
107285,"2/0 AWG 1C tipo W Cable EPDM/CPE 2KV",0
107286,"4/0 AWG 1C tipo W Cable EPDM/CPE 2KV",0
107287,"4/0 AWG 1C tipo W Cable X-flexible EPDM/CPE 2KV",0
107288,"10 AWG 3 conductores SJOOW Cordón portátil 300V",1
107289,"14 AWG 4 conductores SJOOW Cordón portátil 300V",1
107290,"16 AWG 3 conductores SJOOW Cordón portátil 300V",1
107291,"10/1C FEP tipo K (37 STR) 200C 600V",0
107295,"12/1C FEP tipo K (19 STR) 200C 600V",0
107299,"16/1C FEP tipo K (19 STR) 150C 600V",0
107301,"12 AWG PTFE teflón",0
107306,"20 AWG PTFE teflón",0
107307,"20 AWG PTFE teflón,",0
107308,"20(19ST)TFE-E MIL-16878/4",0
107309,"20(19ST)TFE-E MIL-16878/4 GRN",0
107310,"20(19ST)TFE-E MIL-16878/4 BLU",0
107315,"24 AWG PTFE teflón,",0
107317,"24 AWG PTFE teflón",0
107319,"16/2P JX termopar SPOS 105C 300V PVC",0
107320,"16/2P KX termopar SPOS 105C 300V PVC",0
107321,"16/4P JX termopar SPOS 105C 300V PVC",0
107322,"16/8P JX termopar SPOS 105C 300V PVC",0
107323,"16/8P KX termopar SPOS 105C 300V PVC",0
107324,"16/12P JX termopar SPOS 105C 300V PVC",0
107325,"16/24P JX termopar SPOS 105C 300V PVC",0
107326,"16/24P KX termopar SPOS 105C 300V PVC",0
107327,"20/4P JX termopar SPOS 105C 300V PVC",0
107328,"20/4P KX termopar SPOS 105C 300V PVC",0
107329,"20/8P JX termopar SPOS 105C 300V PVC",0
107330,"20/8P KX termopar SPOS 105C 300V PVC",0
107331,"20/12P JX termopar SPOS 105C 300V PVC",0
107332,"20/12P KX termopar SPOS 105C 300V PVC",0
107333,"20/24P JX termopar SPOS 105C 300V PVC",0
107334,"20/24P KX termopar SPOS 105C 300V PVC",0
107335,"16/1P JX termopar apantallado 200C 300V FEP",0
107337,"20/24TR PLTC STOS 105C 300V PVC",1
107338,"4 AWG 133 hilos cobre desnudo PVC",1
107340,"6 AWG 133 hilos cobre desnudo PVC",1
107344,"16 AWG máquina herramienta cable UL 1007/1569",0
107349,"18 AWG máquina herramienta cable UL 1007/1569",0
107355,"10/5C VNTC N/S Cable para bandeja E1 600V ER",0
107356,"16/1PR OS W/drenaje FREP/CPE",1
107357,"16/2PR SPOS W/drenaje FREP/CPE",1
107358,"16/4PR SPOS W/drenaje FREP/CPE",1
107359,"16/6PR SPOS W/drenaje FREP/CPE",1
107360,"16/8PR SPOS W/drenaje FREP/CPE",1
107361,"16/9PR SPOS W/drenaje FREP/CPE",1
107362,"16/12PR SPOS W/drenaje FREP/CPE",1
107363,"16/16PR SPOS W/drenaje FREP/CPE",1
107364,"18/2PR SPOS W/drenaje FREP/CPE",1
107365,"18/4PR SPOS W/drenaje FREP/CPE",1
107366,"10/4C VNTC N/S Cable para bandeja E1 600V ER",0
107367,"4 AWG 1 Conductor 133 hilos MG Mica vidrio",0
107368,"6 AWG 1 Conductor 133 hilos MG Mica vidrio",0
107369,"8 AWG 1 Conductor 133 hilos MG Mica vidrio",0
107370,"1/0 AWG 1 Conductor 259 hilos MG Mica vidrio",0
107371,"2 AWG 1 Conductor 133 hilos TGGT teflón vidrio",0
107372,"4 AWG 1 Conductor 133 hilos TGGT teflón vidrio",0
107373,"6 AWG 1 Conductor 133 hilos TGGT teflón vidrio",0
107374,"8 AWG 1 Conductor 133 hilos TGGT teflón vidrio",0
107375,"10 AWG 1 Conductor 105 hilos MG Mica vidrio",0
107376,"12 AWG 1 Conductor 65 hilos MG Mica vidrio",0
107377,"14 AWG 1 Conductor 41 hilos MG Mica vidrio",0
107378,"16 AWG 1 Conductor 26 hilos MG Mica vidrio",0
107379,"18 AWG 1 Conductor 16 hilos MG Mica vidrio",0
107380,"4/0 AWG 1 Conductor 259 hilos TGGT teflón vidrio",0
107381,"1/1C SRML cable (259 hilos) 200C 600V",0
107382,"2/1C SRML cable (133 hilos) 200C 600V",0
107383,"4/1C SRML cable (133 hilos) 200C 600V",0
107384,"6/1C SRML cable (133 hilos) 150C 600V",0
107385,"8/1C SRML cable (133 hilos) 150C 600V",0
107386,"1/0-1C SRML cable (259 hilos) 200C 600V",0
107387,"12 AWG 3 conductores 19 hilos silicona caucho Motor conexión SRG-K",0
107388,"12 AWG 4 conductores 19 hilos silicona caucho Motor conexión SRG-K",0
107389,"12/5C(19STR) SRG-K CABLE 200C",0
107390,"14 AWG 3 conductores 7 hilos silicona caucho Motor conexión SRG-K",0
107391,"14 AWG 4 conductores 7 hilos silicona caucho Motor conexión SRG-K",0
107392,"14 AWG 5 conductores 7 hilos silicona caucho Motor conexión SRG-K",0
107393,"14 AWG 7 conductores 7 hilos silicona caucho Motor conexión SRG-K",0
107394,"2/0-1C SRML cable (259 hilos) 200C 600V",0
107395,"250/1C SRML cable (427 hilos) 200C 600V",0
107396,"3/0-1C SRML cable (259 hilos) 200C 600V",0
107397,"350/1C SRML cable (427 hilos) 200C 600V",0
107398,"4/0-1C SRML cable (259 hilos) 200C 600V",0
107399,"500/1C SRML cable (427 hilos) 200C 600V",0
107400,"10 AWG 1 Conductor 105 hilos TGGT teflón vidrio",0
107401,"12 AWG 1 Conductor 65 hilos TGGT teflón vidrio",0
107402,"14 AWG 1 Conductor 41 hilos TGGT teflón vidrio",0
107403,"16 AWG 1 Conductor 26 hilos TGGT teflón vidrio",0
107404,"18 AWG 1 Conductor 16 hilos TGGT teflón vidrio",0
107405,"10/1C SRML cable (SFF-2) 150C 600V",0
107409,"12/1C SRML cable (SFF-2) 150C 600V",0
107414,"14/1C SRML cable (SFF-2) 150C 600V",0
107419,"16/1C SRML cable (SFF-2) 150C 600V",0
107424,"18/1C SRML cable (SFF-2) 150C 600V",0
107427,"10/1C SRML cable (SF-2) 200C 600V",0
107429,"12/1C SRML cable (SF-2) 200C 600V",0
107431,"14/1C SRML cable (SF-2) 200C 600V",0
107434,"16/1C SRML cable (SF-2) 200C 600V",0
107438,"18/1C SRML cable (SF-2) 200C 600V",0
107440,"6 AWG 1 conductor cobre estañado SIS 90C",0
107442,"8 AWG 1 conductor cobre estañado SIS 90C BLK",0
107443,"8 AWG 1 conductor cobre estañado SIS 90C WHT",0
107444,"8 AWG 1 conductor cobre estañado SIS 90C",0
107447,"10 AWG 1 conductor cobre estañado SIS 90C",0
107454,"12 AWG 1 conductor cobre estañado SIS 90C",0
107456,"1 EPDM cobre estañado",0
107457,"2 EPDM cobre estañado",0
107458,"4 EPDM cobre estañado",0
107459,"6 EPDM cobre estañado",0
107460,"8 EPDM cobre estañado",0
107461,"1/0 EPDM cobre estañado",0
107462,"10 EPDM cobre estañado",0
107463,"2/0 EPDM cobre estañado",0
107464,"3/0 EPDM cobre estañado",0
107465,"4/0 EPDM cobre estañado",0
107466,"2 AWG 1 Conductor 133 hilos MG Mica vidrio",0
107467,"1/0 AWG 1 Conductor 259 hilos TGGT teflón vidrio",0
107468,"16/1P JX termopar sin apantallar 105C 300V PVC",0
108435,"2 AWG trenzado THHN THWN-2 cable de edificación",1
108436,"4 AWG trenzado THHN THWN-2 cable de edificación",1
108437,"6 AWG trenzado THHN THWN-2 cable de edificación",1
108439,"8 AWG trenzado THHN THWN-2 cable de edificación",1
108441,"1/0 AWG trenzado THHN THWN-2 cable de edificación",1
108443,"10 AWG sólido THHN THWN-2 cable de edificación",1
108448,"10 AWG sólido THHN THWN-2 cable de edificación verde/amarillo",1
108449,"10 AWG trenzado THHN THWN-2 cable de edificación",1
108459,"10 AWG trenzado THHN THWN-2 cable de edificación verde/amarillo",1
108460,"12 AWG sólido THHN THWN-2 cable de edificación",1
108481,"12 AWG trenzado THHN THWN-2 cable de edificación",1
108493,"14 AWG sólido THHN THWN-2 cable de edificación",1
108503,"14 AWG trenzado THHN THWN-2 cable de edificación",1
108506,"16 AWG sólido TFN",1
108516,"16 AWG trenzado TFFN",1
108527,"18 AWG sólido TFN",1
108535,"18 AWG trenzado TFFN",1
108546,"2/0 AWG trenzado THHN THWN-2 cable de edificación",1
108547,"3/0 AWG trenzado THHN THWN-2",1
108548,"4/0 AWG trenzado THHN THWN-2",1
108549,"2 AWG XLP USE-2",1
108552,"4 AWG XLP USE-2",1
108556,"6 AWG XLP USE-2",1
108560,"8 AWG XLP USE-2",1
108562,"1/0 AWG 19 hilos XLP USE-2",1
108563,"10 AWG XLP USE-2",1
108568,"12 AWG XLP USE-2",1
108572,"14 AWG XLP USE-2",1
108573,"2/0 AWG 19 hilos XLP USE-2",1
108575,"3/0 AWG 19 hilos XLP USE-2",1
108576,"350 37 hilos XLP USE-2",1
108577,"4/0 AWG 19 hilos XLP USE-2",1
108578,"1 AWG XHHW-2",1
108579,"2 AWG XHHW-2",1
108581,"3 AWG XHHW-2",1
108582,"4 AWG XHHW-2",1
108585,"6 AWG XHHW-2",1
108589,"8 AWG XHHW-2",1
108592,"8/1C(7STR) XHHW-2 600V",1
108593,"1/0 AWG 19 hilos XHHW-2",1
108595,"10 AWG XHHW-2",1
108605,"12 AWG XHHW-2",1
108616,"14 AWG XHHW-2",1
108626,"2/0 AWG 19 hilos XHHW-2",1
108628,"250 MCM 37 hilos XHHW-2",1
108629,"3/0 AWG 19 hilos XHHW-2",1
108630,"350 MCM 37 hilos XHHW-2",1
108631,"4/0 AWG 19 hilos XHHW-2",1
108633,"500 MCM 37 hilos XHHW-2",1
108634,"600 MCM 61 hilos XHHW-2",1
109001,"24 AWG 7 x 32 trenzado cobre estañado LO-CAP POLYPROPYLENE &#8211; INDIVIDUAL blindaje",0
109011,"22 AWG 7 x 30 trenzado TC &#8211; BRAIDED blindaje",1
109013,"18 AWG 2 conductores SJOOW Cordón portátil 300V",1
9-10-5W-A19,"10.5W/A19/OMNI-LED/3500K/120V -10.5W 120V A19 3500",0
9-10BR30-LED-270,"10BR30 LED 2700K 750L E26 -10W 120V 2700K BR30 LED",0
1000A,"Belden 1000A — 16/1P JX termopar extensión Cable apantallado CMG/ITC/PLTC PVC/PVC 300V",1
1018A,"Belden 1018A — 16/1P KX termopar extensión Cable apantallado CMG/ITC/PLTC PVC/PVC 300V",1
1030A,"Belden 1030A — 16/1P 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1031A,"Belden 1031A — 16/1T 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1032A,"Belden 1032A — 18/1P 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1033A,"Belden 1033A — 20/1P 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1035A,"Belden 1035A — 16/1P 300V Cable PLTC BC NS PLTC/ITC/CMG PVC/PVC",1
1036A,"Belden 1036A — 18/1TR 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1037A,"Belden 1037A — 16/3P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1039A,"Belden 1039A — 16/4P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1040A,"Belden 1040A — 16/6P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1041A,"Belden 1041A — 16/8P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1042A,"Belden 1042A — 16/12P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1043A,"Belden 1043A — 16/16P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1045A,"Belden 1045A — 16/24P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1046A,"Belden 1046A — 16/36P 600V Cable para bandeja BC I/O blindaje TC-ER/PNLF PVCNYL/PVC",1
1048A,"Belden 1048A — 18/2P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1049A,"Belden 1049A — 18/4P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1050A,"Belden 1050A — 18/8P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1051A,"Belden 1051A — 18/12P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1052A,"Belden 1052A — 18/16P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1053A,"Belden 1053A — 18/24P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1055A,"Belden 1055A — 16/2P 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1056A,"Belden 1056A — 20/4P-22/1C 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1058A,"Belden 1058A — 20/12P-22/1C 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1063A,"Belden 1063A — 18/2P 600V Cable para bandeja BC apantallado TC-ER/NPLF PVCNYL/PVC",1
1069A,"Belden 1069A — 16/2P 600V Cable para bandeja BC apantallado TC-ER/NPLF PVCNYL/PVC",1
1076A,"Belden 1076A — 20/4P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1077A,"Belden 1077A — 20/8P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1078A,"Belden 1078A — 20/12P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1080A,"Belden 1080A — 20/24P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1094A,"Belden 1094A — 18/8TR 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1097A,"Belden 1097A — 16/4TR 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1098A,"Belden 1098A — 16/8TR 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1099A,"Belden 1099A — 16/12TR 600V Cable para bandeja BC I/O blindaje TC-ER/NPLF PVCNYL/PVC",1
1118A,"Belden 1118A — 16/1P 600V Cable para bandeja BC apantallado TC/NPLF PVCNYL/PVC",1
1119A,"Belden 1119A — 16/1TR 600V Cable para bandeja BC apantallado TC-ER/NPLF PVCNYL/PVC",1
1120A,"Belden 1120A — 18/1P 600V Cable para bandeja BC apantallado TC/NPLF PVCNYL/PVC",1
1121A,"Belden 1121A — 18/1TR 600V Cable para bandeja BC apantallado TC-ER/NPLF PVCNYL/PVC",1
1153A,"Belden 1153A — coaxial &#8211; CATV Cable 14AWG SERIES 11 CATV PLENUM",1
11700A,"Belden 11700A — 24/4P Cat5e DataTuff Cable BC NS CMR PO/PVC/PVC 300V",1
1189A,"Belden 1189A — coaxial &#8211; Broadband CATV coaxial Cable RG6 cuádruple SHLD CATV",1
121700A,"Belden 121700A — Cable multiconductor 24/4PR trenzado par Cat 5e DataTuff Armored",1
121872A,"Belden 121872A — Cable multiconductor &#8211; categoría 6 DataTuff trenzado par Cable 23/4PR CAT6E DATATUFF",1
123072F,"Belden 18/2C — TC TWINAX MSHA AIA",1
123092A,"Belden RG6/U — cuádruple SHLD coaxial AIA",0
123105A,"Belden 123105A — 22/1P TC DATALENE/PVC SHLD AIA",1
129463,"Belden 129463 — Twinax &#8211; azul manguera Cable 20/2C TC PE/PVC azul manguera AIA",1
129730,"Belden 129730 — 24/3P DATALENE/PVC ISHLD AIA",0
1300A,"Belden 1300A — Cable multiconductor &#8211; Wireless LAN 24/4PR PO/PVC apantallado",1
1310A,"Belden 1310A — 14/4C Cable de altavoz HCBC NS CM PE/PVC 300V",1
1319SB,"Belden 1319SB — Cable multiconductor &#8211; categoría 6 UTP &#8211; ABS tipo Approved 23/4PR sólido BC CAT 6 UTP",1
1325A,"Belden 1325A — 22/2P Cable de altavoz TC interno blindaje CMP Flamarrest PVC/PVC 300V",1
1335A,"Belden 1335A — 16/2C Cable Fieldbus Cable TC apantallado CM PP/PVC 300V",1
1348A,"Belden 1348A — Cable multiconductor &#8211; CC Link Certified Cable 20/3C PE/PVC CC-LINK CERTIFIED",1
1419A,"Belden 1419A — 24/2P RS-232/422 bajo Cap Cable TC apantallado CM Datalene PE/PVC 300V",1
1420A,"Belden 1420A — 24/3P RS-232/422 bajo Cap Cable TC apantallado CM Datalene PE/PVC 300V",1
1421A,"Belden 1421A — 24/4P RS-232/422 bajo Cap Cable TC apantallado CM Datalene PE/PVC 300V",1
1467A,"Belden 1467A — 18/8P-22/1C 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1474A,"Belden 1474A — 18/2P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1475A,"Belden 1475A — 18/4P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1476A,"Belden 1476A — 18/8P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1477A,"Belden 1477A — Multi-Conductor &#8211; 300V Cable PLTC 18/12P BC PVC/PVC IOSHLD",1
1492A,"Belden 1492A — 16/2P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1493A,"Belden 1493A — 16/4P-22/1C 300V Cable PLTC BC I/O blindaje PLTC/ITC/CMG PVC/PVC",1
1502P,"Belden 1502P — 22/1P-18/2C Media Cable de control TC interno blindaje CMP FEP/PVC 300V",1
1502R,"Belden 1502R — 22/1P-18/2C Media Cable de control TC interno blindaje CMR FPE/PVC 300V",1
1505A,"Belden 1505A — coaxial &#8211; RG-59/U tipo RG59/U sólido BC DUOFOIL",1
1526A,"Belden 1526A — coaxial &#8211; RG-59/U tipo 20/1TR BC PVC/PVC SHLD",1
1529A,"Belden 1529A — 18/3P-22/1C 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
1533R,"Belden 1533R — 24/4P Cat5e Cable F/UTP CMR PVC negro 1000 ft (carrete)",1
1583A,"Belden 1583A — 24/4P Cat5e Cable U/UTP CMR PVC negro 1000 ft (carrete)",1
1583AU,"Belden 1583AU — 24/4P Cat5e Cable U/UTP CMR PVC negro 1000 ft (carrete)",1
1583AU2,"Belden 1583AU2 — 24/4P Cat5e Cable U/UTP CMR PVC blanco 1000 ft (carrete)",1
1583AU3,"Belden 1583AU3 — 24/4P Cat5e Cable U/UTP CMR PVC Red 1000 ft (carrete)",1
1583AU4,"Belden 1583AU4 — 24/4P Cat5e Cable U/UTP CMR PVC verde 1000 ft (carrete)",1
1583AU5,"Belden 1583AU5 — 24/4P Cat5e Cable U/UTP CMR PVC azul 1000 ft (carrete)",1
1583AU6,"Belden 1583AU6 — 24/4P Cat5e Cable U/UTP CMR PVC gris 1000 ft (carrete)",1
1583AU7,"Belden 1583AU7 — 24/4P Cat5e Cable U/UTP CMR PVC naranja 1000 ft (carrete)",1
1583AU8,"Belden 1583AU8 — 24/4P Cat5e Cable U/UTP CMR PVC amarillo 1000 ft (carrete)",1
1583B,"Belden 1583B — 24/4P Cat5e Cable U/UTP CMR PVC rosa 1000 ft (carrete)",1
1585A,"Belden 1585A — 24/4P Cat5e Cable U/UTP CMP PVC negro 1000 ft (carrete)",1
1585AU,"Belden 1585AU — 24/4P Cat5e Cable U/UTP CMP PVC negro 1000 ft (carrete)",1
1585AU2,"Belden 1585AU2 — 24/4P Cat5e Cable U/UTP CMP PVC blanco 1000 ft (carrete)",1
1585AU3,"Belden 1585AU3 — 24/4P Cat5e Cable U/UTP CMP PVC Red 1000 ft (carrete)",1
1585AU4,"Belden 1585AU4 — 24/4P Cat5e Cable U/UTP CMP PVC verde 1000 ft (carrete)",1
1585AU5,"Belden 1585AU5 — 24/4P Cat5e Cable U/UTP CMP PVC azul 1000 ft (carrete)",1
1585AU6,"Belden 1585AU6 — 24/4P Cat5e Cable U/UTP CMP PVC gris 1000 ft (carrete)",1
1585AU7,"Belden 1585AU7 — 24/4P Cat5e Cable U/UTP CMP PVC naranja 1000 ft (carrete)",1
1585B,"Belden 1585B — 24/4P Cat5e Cable U/UTP CMP PVC rosa 1000 ft (carrete)",1
1624P-5,"Belden 1624P-5 — 24/4P Cat5 Cable F/UTP CMP PVC azul 1000 ft (carrete)",1
1624R-4,"Belden 1624R-4 — 24/4P Cat5 Cable F/UTP CMR PVC verde 1000 ft (carrete)",1
1624R-5,"Belden 1624R-5 — 24/4P Cat5 Cable F/UTP CMR PVC azul 1000 ft (carrete)",1
1624R-6,"Belden 1624R-6 — 24/4P Cat5 Cable F/UTP CMR PVC gris 1000 ft (carrete)",1
1694A,"Belden 1694A — 18 AWG 75 Ohm SDI coaxial RG-6 Cable BC apantallado CMR FPE/PVC 300V",1
1695A,"Belden 1695A — coaxial &#8211; bajo Loss Serial Digital coaxial RG6 sólido BC DUOFOIL/malla CMP",1
1700AU5,"Belden 1700AU5 — 24/4P Cat5e+ Cable U/UTP CMR PVC azul 1000 ft (carrete)",1
1700AU8,"Belden 1700AU8 — 24/4P Cat5e+ Cable U/UTP CMR PVC amarillo 1000 ft (carrete)",1
1752A,"Belden 1752A — 24/4P Cat5e+ Patch Cable U/UTP CM PVC azul 1000 ft (carrete)",1
183076F,"Belden 183076F — Cable multiconductor &#8211; Cont. Armor DataBus ISA/SP-50 FOUNDATION Fieldbus/Profibus 1",0
183092A,"Belden 183092A — coaxial &#8211; ControlNet cuádruple apantallado coaxial RG6/U cuádruple SHLD coaxial CCW",0
1872A-5,"Belden 1872A-5 — 23/4P Cat6+ Cable U/UTP CMR PVC azul 1000 ft (carrete)",1
19122,"Belden 19122 — 18/2C Cordón portátilage Cable tipo SPT-1 BC NS PVC/PVC 300V",1
19364,"Belden 19364 — 14/3C Cordón portátilage Cable tipo SJT BC apantallado PVC/PVC 300V",1
19402,"Belden 19402 — 18/3C Cordón portátilage Cable tipo SVT BC NS PVC/PVC 300V",1
19510,"Belden 19510 — 16/3C Cordón portátilage Cable tipo SJTOW-A BC NS PVC/PVC 300V",1
