sku,estado_investigacion,familia_contrastada,fuente_interna,datos_publicables,datos_pendientes,estado_imagen
SRT-PENDING-70D84407714D,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 10 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: termoplástico,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-4867D6D22AAF,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 2/0 AWG | Configuración indicada: 2x2/0+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-B11AA016E2B8,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 1/0 AWG | Configuración indicada: 2x1/0+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-BEE533777F39,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 1/0 AWG | Configuración indicada: 2x1/0+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-F0C739013C64,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 2 AWG | Configuración indicada: 2x2+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-FEF1B0043135,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 2 AWG | Configuración indicada: 2x2+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-9D6BDB0B6AF8,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 4 AWG | Configuración indicada: 2x4+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A5F2945A3C24,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 4 AWG | Configuración indicada: 2x4+4 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8C051F2F5E7C,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2 AWG | Configuración indicada: 1x2+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-DDC30E095636,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 4 AWG | Configuración indicada: 1x4+4 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-9B3D2F96EFA8,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 2 AWG | Configuración indicada: 1x2+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-AD0F27BB25AA,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 4 AWG | Configuración indicada: 1x4+4 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-061EAC97419A,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 4 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-358405226874,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 2 AWG | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-7x12AWG-CU-PVC,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 12 AWG | Configuración indicada: 7x12 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-2x14-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 14 AWG | Configuración indicada: 2x14+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-4x14-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 14 AWG | Configuración indicada: 4x14+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-6x14-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 14 AWG | Configuración indicada: 6x14+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-9x14-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 14 AWG | Configuración indicada: 9x14+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-2x12-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 12 AWG | Configuración indicada: 2x12+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-4x12-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 12 AWG | Configuración indicada: 4x12+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-6x12-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 12 AWG | Configuración indicada: 6x12+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-9x12-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 12 AWG | Configuración indicada: 9x12+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-2x10-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 10 AWG | Configuración indicada: 2x10+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-4x10-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 10 AWG | Configuración indicada: 4x10+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-CTRL-9x10-20AWG-CU-PVC-600V,familia_verificada_no_referencia_exacta,Cable de control Termoflex MP,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,Calibre: 10 AWG | Configuración indicada: 9x10+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-D5407E35166B,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 8 AWG | Configuración indicada: 1x8+8 | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-057D58022FDD,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 8 AWG | Configuración indicada: 2x8+8 | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-3A016A2ED5CF,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 8 AWG | Configuración indicada: 3x8+10 | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-4C5E4B9A7608,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 8 AWG | Configuración indicada: 3x8+8 | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-CB11D6CC147A,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 6 AWG | Configuración indicada: 3x6+8 | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-82211F992308,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 4 AWG | Configuración indicada: 3x4+6 | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-84C5415A058A,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 2 AWG | Configuración indicada: 3x2+4 | Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-91D6A3C793FA,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 6 AWG | Configuración indicada: 1x6+6 | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8E11A5B06622,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 1/0 AWG | Tensión indicada: 15 kV | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-235E33CBA9A7,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2/0 AWG | Tensión indicada: 15 kV | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-4F60E7FF2406,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 4/0 AWG | Tensión indicada: 15 kV | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-5EC7E5DAAF50,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Sección: 38 kcmil | Tensión indicada: 15 kV | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8FCC4E5B7572,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 1/0 AWG | Tensión indicada: 5 kV | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-78EE0A2AE0E5,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2/0 AWG | Tensión indicada: 5 kV | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-35EE11579D66,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 4/0 AWG | Tensión indicada: 5 kV | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-E4258346E928,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Sección: 8 kcmil | Tensión indicada: 5 kV | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8E4A84C51885,familia_verificada_no_referencia_exacta,Cable de fibra óptica drop/LSZH,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A6602A7A1353,familia_verificada_no_referencia_exacta,Cable de fibra óptica drop/LSZH,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-99E26045D3D7,familia_verificada_no_referencia_exacta,Cable de fibra óptica drop/LSZH,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-DFC1513D0C3E,familia_verificada_no_referencia_exacta,Cable de fibra óptica drop/LSZH,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-095A03DF0197,familia_verificada_no_referencia_exacta,Cable de fibra óptica drop/LSZH,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-28C87BA093A9,familia_verificada_no_referencia_exacta,Cable de fibra óptica drop/LSZH,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-AF3507515DDF,familia_verificada_no_referencia_exacta,Cable de fibra óptica drop/LSZH,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-9BEC9FA35927,familia_verificada_no_referencia_exacta,Cable de fibra óptica drop/LSZH,https://www.commscope.com/product-type/cables/fiber-cables/drop-cables/item2160164-1/,,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A1412AE78FD3,familia_verificada_no_referencia_exacta,Cable fotovoltaico PV,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-805721FBF6F1,familia_verificada_no_referencia_exacta,Cable fotovoltaico PV,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-9A88679D8AD6,familia_verificada_no_referencia_exacta,Cable fotovoltaico PV,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-E67A9A1A46DB,familia_verificada_no_referencia_exacta,Cable fotovoltaico PV,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-86A1C7E43C49,familia_verificada_no_referencia_exacta,Cable fotovoltaico PV,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-03D1945CFA7D,familia_verificada_no_referencia_exacta,Cable fotovoltaico PV,https://co.prysmian.com/sites/default/files/atoms/files/FT-CABLE-PV-FOTOVOLTAICO_0.pdf,Material indicado: cobre,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-7D60DB9DFF53,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 10 AWG | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-EA778CFDDA9B,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 12 AWG | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-EAC8A473BFEB,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 14 AWG | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-C4114DD1AC80,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 16 AWG | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-412FFC5C94B9,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 18 AWG | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-3370646577EB,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 20 AWG | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-919E21897BBE,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 18 AWG | Configuración indicada: 2x18+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-B4AEE6492655,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 18 AWG | Configuración indicada: 3x18+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-94AC706D41A6,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 18 AWG | Configuración indicada: 4x18+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-10B212FEBFFE,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 18 AWG | Configuración indicada: 6x18+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-C1CC25DAE03E,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 18 AWG | Configuración indicada: 12x18+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8D5E569C3F69,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 18 AWG | Configuración indicada: 18x18+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-F651D769D79D,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 16 AWG | Configuración indicada: 2x16+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A18F6A8F29EA,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 16 AWG | Configuración indicada: 3x16+20 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
