sku,nombre_tecnico_seo,image_file,sha256,image_match_status_original,estado_auditoria,accion_recomendada,url_imagen_reutilizada_en_skus,observaciones
SRT-PENDING-6CB32956DF6E,Cable Tríplex de Aluminio 2x2+2 XLPE Neutro Desnudo,surtilec-cable-triplex-de-aluminio-2x2-2-xlpe-neutro-desnudo-srt-pending-6cb32956df6e.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-4F6FC158B6F6,Cable Tríplex de Aluminio 2x2+4 XLPE Neutro Desnudo,surtilec-cable-triplex-de-aluminio-2x2-4-xlpe-neutro-desnudo-srt-pending-4f6fc158b6f6.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-B16203A08F0E,Cable Tríplex de Aluminio 2x4+4 XLPE Neutro Desnudo,surtilec-cable-triplex-de-aluminio-2x4-4-xlpe-neutro-desnudo-srt-pending-b16203a08f0e.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-9F87DBDC8A7A,Cable Tríplex de Aluminio 2x6+6 XLPE Neutro Desnudo,surtilec-cable-triplex-de-aluminio-2x6-6-xlpe-neutro-desnudo-srt-pending-9f87dbdc8a7a.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-97BC9D6F9F20,Cable Tríplex de Aluminio 2x1/0+123 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x1-0-123-xlpe-neutro-aislado-srt-pending-97bc9d6f9f20.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (77% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-489F09CF9F93,Cable Tríplex de Aluminio 2x4/0+4/0 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x4-0-4-0-xlpe-neutro-aislado-srt-pending-489f09cf9f93.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-A489247D6512,Cable Tríplex de Aluminio 2x4/0+2/0 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x4-0-2-0-xlpe-neutro-aislado-srt-pending-a489247d6512.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-781A57233F63,Cable Tríplex de Aluminio 2x2/0+2/0 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x2-0-2-0-xlpe-neutro-aislado-srt-pending-781a57233f63.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-4867D6D22AAF,Cable Tríplex de Aluminio 2x2/0+1/0 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x2-0-1-0-xlpe-neutro-aislado-srt-pending-4867d6d22aaf.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-B11AA016E2B8,Cable Tríplex de Aluminio 2x1/0+1/0 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x1-0-1-0-xlpe-neutro-aislado-srt-pending-b11aa016e2b8.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-BEE533777F39,Cable Tríplex de Aluminio 2x1/0+2 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x1-0-2-xlpe-neutro-aislado-srt-pending-bee533777f39.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-F0C739013C64,Cable Tríplex de Aluminio 2x2+1/0 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x2-1-0-xlpe-neutro-aislado-srt-pending-f0c739013c64.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-FEF1B0043135,Cable Tríplex de Aluminio 2x2+2 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x2-2-xlpe-neutro-aislado-srt-pending-fef1b0043135.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-9D6BDB0B6AF8,Cable Tríplex de Aluminio 2x4+2 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x4-2-xlpe-neutro-aislado-srt-pending-9d6bdb0b6af8.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-A5F2945A3C24,Cable Tríplex de Aluminio 2x4+4 XLPE Neutro Aislado,surtilec-cable-triplex-de-aluminio-2x4-4-xlpe-neutro-aislado-srt-pending-a5f2945a3c24.webp,c743e1da5359511910d53ef5360a2ad460d9289ad5691c8ba3ec9997e75c9fef,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,21,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-8C051F2F5E7C,Cable Dúplex de Aluminio 1x2+2 XLPE Neutro Desnudo,surtilec-cable-duplex-de-aluminio-1x2-2-xlpe-neutro-desnudo-srt-pending-8c051f2f5e7c.webp,d0f98e93011dea94c1f0aa97a88b7c57eeb7c7f89fb414c0d2618ecfff057475,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,10,"IMAGEN GENÉRICA DE FAMILIA (83% familia/material/color) tomada de ""Cable Aluminio Cuadruplex Desnudo 3x4/0 + 4/0 N.D XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-DDC30E095636,Cable Dúplex de Aluminio 1x4+4 XLPE Neutro Desnudo,surtilec-cable-duplex-de-aluminio-1x4-4-xlpe-neutro-desnudo-srt-pending-ddc30e095636.webp,d0f98e93011dea94c1f0aa97a88b7c57eeb7c7f89fb414c0d2618ecfff057475,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,10,"IMAGEN GENÉRICA DE FAMILIA (83% familia/material/color) tomada de ""Cable Aluminio Cuadruplex Desnudo 3x4/0 + 4/0 N.D XLPE"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-9B3D2F96EFA8,Cable Dúplex de Aluminio 1x2+2 XLPE Neutro Aislado,surtilec-cable-duplex-de-aluminio-1x2-2-xlpe-neutro-aislado-srt-pending-9b3d2f96efa8.webp,5147628759d31d99b2341ce72eee93083912ad03fd371c2784d3d4215b2c9696,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,10,"IMAGEN GENÉRICA DE FAMILIA (60% familia, material AL) tomada de ""Cable Aluminio Cuadruplex Aislado 3x4/0 + 4/0 N.A XLPE"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-AD0F27BB25AA,Cable Dúplex de Aluminio 1x4+4 XLPE Neutro Aislado,surtilec-cable-duplex-de-aluminio-1x4-4-xlpe-neutro-aislado-srt-pending-ad0f27bb25aa.webp,5147628759d31d99b2341ce72eee93083912ad03fd371c2784d3d4215b2c9696,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,10,"IMAGEN GENÉRICA DE FAMILIA (60% familia, material AL) tomada de ""Cable Aluminio Cuadruplex Aislado 3x4/0 + 4/0 N.A XLPE"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-061EAC97419A,Cable Para Batería 4 AWG Cobre Flexible,surtilec-cable-para-bateria-4-awg-cobre-flexible-srt-pending-061eac97419a.jpg,3d04f8bf8475a29e0d52f34f5ea9fdc6d7a317ea52ba425ef17e5273eae4e101,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Bateria N4"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-358405226874,Cable Para Batería 2 AWG Cobre Flexible,surtilec-cable-para-bateria-2-awg-cobre-flexible-srt-pending-358405226874.jpg,3d04f8bf8475a29e0d52f34f5ea9fdc6d7a317ea52ba425ef17e5273eae4e101,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Bateria N2"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-7x12AWG-CU-PVC,Cable de Control 7x12 AWG Cobre PVC,surtilec-cable-de-control-7x12-awg-cobre-pvc-srt-ctrl-7x12awg-cu-pvc.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,17,"IMAGEN GENÉRICA DE FAMILIA (regla ""control"") tomada de ""Cable Control 2x14+20 awg cu pvc tc ls 90°c 600v"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-CTRL-2x14-20AWG-CU-PVC-600V,Cable de Control 2x14+20 AWG Cobre PVC,surtilec-cable-de-control-2x14-20-awg-cobre-pvc-srt-ctrl-2x14-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,17,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 2x14+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-4x14-20AWG-CU-PVC-600V,Cable de Control 4x14+20 AWG Cobre PVC,surtilec-cable-de-control-4x14-20-awg-cobre-pvc-srt-ctrl-4x14-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 4x14+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-6x14-20AWG-CU-PVC-600V,Cable de Control 6x14+20 AWG Cobre PVC,surtilec-cable-de-control-6x14-20-awg-cobre-pvc-srt-ctrl-6x14-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 6x14+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-9x14-20AWG-CU-PVC-600V,Cable de Control 9x14+20 AWG Cobre PVC,surtilec-cable-de-control-9x14-20-awg-cobre-pvc-srt-ctrl-9x14-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 9x14+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-2x12-20AWG-CU-PVC-600V,Cable de Control 2x12+20 AWG Cobre PVC,surtilec-cable-de-control-2x12-20-awg-cobre-pvc-srt-ctrl-2x12-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,17,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Control 2x14+20 awg cu pvc tc ls 90°c 600v"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-CTRL-4x12-20AWG-CU-PVC-600V,Cable de Control 4x12+20 AWG Cobre PVC,surtilec-cable-de-control-4x12-20-awg-cobre-pvc-srt-ctrl-4x12-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 4x12+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-6x12-20AWG-CU-PVC-600V,Cable de Control 6x12+20 AWG Cobre PVC,surtilec-cable-de-control-6x12-20-awg-cobre-pvc-srt-ctrl-6x12-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 6x12+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-9x12-20AWG-CU-PVC-600V,Cable de Control 9x12+20 AWG Cobre PVC,surtilec-cable-de-control-9x12-20-awg-cobre-pvc-srt-ctrl-9x12-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 9x12+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-2x10-20AWG-CU-PVC-600V,Cable de Control 2x10+20 AWG Cobre PVC,surtilec-cable-de-control-2x10-20-awg-cobre-pvc-srt-ctrl-2x10-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,17,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Control 2x14+20 awg cu pvc tc ls 90°c 600v"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-CTRL-4x10-20AWG-CU-PVC-600V,Cable de Control 4x10+20 AWG Cobre PVC,surtilec-cable-de-control-4x10-20-awg-cobre-pvc-srt-ctrl-4x10-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 4x10+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-CTRL-9x10-20AWG-CU-PVC-600V,Cable de Control 9x10+20 AWG Cobre PVC,surtilec-cable-de-control-9x10-20-awg-cobre-pvc-srt-ctrl-9x10-20awg-cu-pvc-600v.jpg,e83a52274ac45c5656742de0c52a5d1addbfa0ec1af01a007234e4aa9e09ede4,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Control 9x10+20 awg cu pvc tc ls 90°c 600v"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-D5407E35166B,Cable de Acometida 1x8+8 AWG Cobre,surtilec-cable-de-acometida-1x8-8-awg-cobre-srt-pending-d5407e35166b.webp,daa2ec2ad8ed541a75b2a7128ae8e402c90b6d22d955c28415660956a771b7f6,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Acometida 1X8+8 Monofasico Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-057D58022FDD,Cable de Acometida 2x8+8 AWG Cobre,surtilec-cable-de-acometida-2x8-8-awg-cobre-srt-pending-057d58022fdd.webp,95d76033335fb6edf606f0c2f127c25a872a32b33c0c111bf05aab6e0df78b79,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Acometida 2X8+8 Bifasico Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-3A016A2ED5CF,Cable de Acometida 3x8+10 AWG Cobre,surtilec-cable-de-acometida-3x8-10-awg-cobre-srt-pending-3a016a2ed5cf.webp,43f6be9f23946c5b64be49c8137a03a90eb30eb2f97b56050e6d5936fe6858b8,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Acometida 3X8+10 Trifásico Trébol Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-4C5E4B9A7608,Cable de Acometida 3x8+8 AWG Cobre,surtilec-cable-de-acometida-3x8-8-awg-cobre-srt-pending-4c5e4b9a7608.webp,a3d4615460a2b957280be3ce58437a7b9648c0a13eb6a84d1d4df2edde9cae6d,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Acometida 3X8+8 Trifásico Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-CB11D6CC147A,Cable de Acometida 3x6+8 AWG Cobre,surtilec-cable-de-acometida-3x6-8-awg-cobre-srt-pending-cb11d6cc147a.webp,0a1ccd1babdeab31b9e7d765e7cb93208de50af0605ef853414dec2a62d7cd5a,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Acometida 3X6+8 Trifásico Trébol Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-82211F992308,Cable de Acometida 3x4+6 AWG Cobre,surtilec-cable-de-acometida-3x4-6-awg-cobre-srt-pending-82211f992308.webp,ae0c48dc1f40bd59bdd258a88d03c3345059eb7b4c8aa49b2d8a2e5f5028c1c1,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Acometida 3X4+6 Trifásico Trébol Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-84C5415A058A,Cable de Acometida 3x2+4 AWG Cobre,surtilec-cable-de-acometida-3x2-4-awg-cobre-srt-pending-84c5415a058a.webp,3ee1027713d617c7018b82a42910cd2fb94d296b27c2b488a8422bc52c7265c9,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Acometida 3X2+4 Trebol Trifasico Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-91D6A3C793FA,Cable de Acometida de Aluminio 1x6+6,surtilec-cable-de-acometida-de-aluminio-1x6-6-srt-pending-91d6a3c793fa.webp,bc0d0e5016e29498d794561412ac720b5767576eb14e271d03fa9c51b56fcbf3,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"IMAGEN GENÉRICA DE FAMILIA (acometida aluminio monofásica) tomada de ""Cable Acometida Aluminio 6+6 Monofásico"" en cablescolombia.com. Difiere en configuración (1x6+6 vs 6+6). Reemplazar por foto exacta antes de publicar."
SRT-PENDING-8E11A5B06622,"Cable AL-ACSR Ecológico 1/0 AWG 13,2/15 kV",surtilec-cable-al-acsr-ecologico-1-0-awg-13-2-15-kv-srt-pending-8e11a5b06622.webp,9d23836d67de7f75a3c728631d4a84a90fc4b5d32ccbc734a650b27f394c666f,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,11,"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-235E33CBA9A7,"Cable AL-ACSR Ecológico 2/0 AWG 13,2/15 kV",surtilec-cable-al-acsr-ecologico-2-0-awg-13-2-15-kv-srt-pending-235e33cba9a7.webp,9d23836d67de7f75a3c728631d4a84a90fc4b5d32ccbc734a650b27f394c666f,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,11,"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
